Id,SalePrice,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinType2,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition
884,118500,6204,AllPub,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,PConc,Unf,2230,1,0,1,0,5,TA,Typ,0,,Detchd,440,Gd,Y,3,2006,WD,Normal
885,100000,7150,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,CompShg,HdBoard,HdBoard,60,TA,TA,CBlock,Unf,892,0,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,7,2009,WD,Normal
886,328900,5119,AllPub,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,CompShg,MetalSd,MetalSd,60,Gd,TA,PConc,Unf,1709,1,0,2,0,2,Gd,Typ,1,TA,Attchd,506,TA,Y,1,2008,CWD,Abnorml
887,145000,8393,AllPub,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,CompShg,MetalSd,MetalSd,122,TA,TA,CBlock,Unf,1712,0,0,2,0,4,TA,Typ,0,,Attchd,588,TA,Y,6,2006,WD,Family
888,135500,16466,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,CompShg,MetalSd,MetalSd,0,TA,Gd,PConc,Unf,1393,0,0,1,1,3,TA,Typ,0,,Attchd,300,TA,Y,4,2008,WD,Normal
889,268000,15865,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Tar&Grv,Wd Sdng,Wd Sdng,0,Gd,Gd,PConc,Rec,2217,1,0,2,0,4,Gd,Typ,1,TA,Attchd,621,TA,Y,10,2007,WD,Normal
890,149500,12160,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,CompShg,Wd Sdng,Wd Sdng,90,TA,TA,CBlock,Unf,1505,1,0,1,0,2,TA,Typ,1,TA,Attchd,505,TA,Y,2,2009,WD,Normal
891,122900,8064,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,Unf,924,0,0,1,0,3,TA,Typ,1,Po,Detchd,576,TA,Y,7,2007,WD,Normal
892,172500,11184,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,CompShg,HdBoard,HdBoard,92,TA,TA,CBlock,Rec,1683,0,0,2,1,3,TA,Typ,1,TA,Attchd,440,TA,Y,7,2009,WD,Normal
893,154500,8414,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,1068,0,1,1,0,3,TA,Typ,0,,Attchd,264,TA,Y,2,2006,WD,Normal
894,165000,13284,AllPub,Inside,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,CompShg,Wd Sdng,Plywood,0,TA,TA,PConc,Unf,1383,1,0,1,0,3,TA,Typ,1,Gd,Attchd,354,TA,Y,6,2008,WD,Normal
895,118858,7018,AllPub,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,CompShg,Plywood,Plywood,0,TA,TA,Slab,,1535,0,0,2,0,4,TA,Typ,0,,Attchd,400,TA,Y,6,2009,WD,Alloca
896,140000,7056,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,CompShg,HdBoard,HdBoard,415,TA,TA,CBlock,Unf,1796,1,0,1,1,4,TA,Typ,1,TA,Attchd,483,TA,Y,10,2008,WD,Normal
897,106500,8765,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,951,0,0,1,0,2,TA,Typ,0,,Detchd,327,TA,Y,4,2006,WD,Abnorml
898,142953,7018,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,CompShg,Plywood,Plywood,0,TA,TA,Slab,,2240,0,0,2,0,6,TA,Typ,0,,Detchd,528,TA,Y,6,2009,WD,Alloca
899,611657,12919,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,CompShg,VinylSd,VinylSd,760,Ex,TA,PConc,Unf,2364,1,0,2,1,2,Ex,Typ,2,Gd,Attchd,820,TA,Y,3,2010,New,Partial
900,135000,6993,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,CompShg,HdBoard,Plywood,0,TA,TA,CBlock,Unf,1236,0,0,1,0,3,TA,Typ,1,TA,Attchd,288,TA,Y,6,2006,WD,Normal
901,110000,7340,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,858,0,0,1,0,2,TA,Typ,0,,Detchd,684,TA,Y,6,2007,WD,Normal
902,153000,8712,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,Unf,1306,1,0,1,0,2,TA,Typ,0,,Detchd,756,TA,Y,5,2009,WD,Normal
903,180000,7875,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1509,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,393,TA,Y,7,2006,WD,Normal
904,240000,14859,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,27,Gd,TA,PConc,Unf,1670,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,690,TA,Y,8,2006,New,Partial
905,125500,6173,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,CompShg,HdBoard,Wd Sdng,75,TA,TA,CBlock,Unf,902,0,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,8,2007,WD,Normal
906,128000,9920,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,CompShg,HdBoard,HdBoard,110,TA,TA,CBlock,LwQ,1063,1,0,1,0,3,TA,Typ,0,,Attchd,280,TA,Y,2,2010,WD,Normal
907,255000,13501,AllPub,Corner,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,208,Gd,TA,PConc,Unf,1636,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,865,TA,Y,6,2007,WD,Normal
908,250000,11500,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,CompShg,BrkFace,BrkFace,0,Gd,TA,CBlock,Unf,2057,0,0,1,1,3,Gd,Typ,1,Gd,Attchd,180,TA,Y,6,2006,WD,Normal
909,131000,8885,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,ALQ,902,1,0,1,0,2,TA,Typ,0,,Attchd,484,TA,Y,6,2006,WD,Normal
910,174000,12589,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1484,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,390,TA,Y,6,2009,WD,Normal
911,154300,11600,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,CompShg,MetalSd,MetalSd,361,TA,TA,CBlock,Unf,2274,0,0,2,0,5,TA,Typ,0,,Detchd,480,TA,Y,1,2010,WD,Normal
912,143500,9286,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,CompShg,HdBoard,Plywood,0,TA,TA,CBlock,Unf,1268,0,0,1,1,3,Gd,Typ,0,,Detchd,252,TA,Y,10,2009,WD,Normal
913,88000,6120,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,Unf,1015,0,0,1,0,3,TA,Min1,0,,Detchd,450,TA,Y,7,2006,WD,Abnorml
914,145000,6270,AllPub,Inside,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,2002,0,0,2,0,4,TA,Typ,0,,2Types,871,TA,Y,8,2007,WD,Normal
915,173733,3000,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,CompShg,VinylSd,VinylSd,76,Gd,TA,PConc,Unf,1224,0,0,2,1,2,Gd,Typ,0,,Detchd,528,TA,Y,6,2009,New,Partial
916,75000,2001,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,CompShg,CemntBd,CmentBd,80,TA,TA,CBlock,Unf,1092,0,0,1,1,3,TA,Typ,0,,Attchd,286,TA,Y,1,2007,WD,Normal
917,35311,9000,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,CompShg,AsbShng,AsbShng,0,TA,TA,CBlock,Unf,480,1,0,0,0,1,TA,Typ,0,,Detchd,308,TA,Y,10,2006,WD,Abnorml
918,135000,17140,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,Unf,1229,0,0,1,0,3,TA,Typ,0,,Attchd,284,TA,Y,4,2009,WD,Normal
919,238000,13125,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,CompShg,HdBoard,HdBoard,0,Gd,TA,PConc,GLQ,2127,1,0,2,1,4,Gd,Typ,1,TA,Attchd,833,TA,Y,11,2007,WD,Normal
920,176500,11029,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,CompShg,MetalSd,MetalSd,0,Ex,TA,CBlock,BLQ,1414,1,0,1,0,3,TA,Min1,1,TA,Attchd,601,TA,Y,5,2008,WD,Normal
921,201000,8462,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,CompShg,HdBoard,HdBoard,105,Gd,Gd,PConc,Unf,1721,0,1,2,1,3,Gd,Typ,0,,Attchd,471,TA,Y,7,2007,WD,Normal
922,145900,8777,AllPub,Inside,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,2200,2,0,2,2,4,TA,Typ,0,,,0,,N,9,2008,WD,Normal
923,169990,10237,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1316,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,397,TA,Y,10,2006,New,Partial
924,193000,8012,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,CompShg,Plywood,Plywood,0,Gd,TA,PConc,GLQ,1617,1,0,2,0,2,Gd,Typ,1,Fa,Attchd,533,TA,Y,7,2008,WD,Normal
925,207500,10240,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,CompShg,Plywood,Plywood,157,TA,Gd,CBlock,LwQ,1686,1,0,2,0,3,TA,Typ,1,TA,Attchd,612,TA,Y,5,2006,WD,Normal
926,175000,15611,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,LwQ,1126,0,1,2,0,3,Ex,Typ,0,,Attchd,540,TA,Y,3,2008,WD,Abnorml
927,285000,11999,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,CompShg,VinylSd,VinylSd,340,Gd,TA,PConc,Unf,2374,0,0,2,1,4,Ex,Typ,1,Gd,BuiltIn,656,TA,Y,5,2007,WD,Normal
928,176000,9900,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,CompShg,MetalSd,MetalSd,342,TA,TA,CBlock,Unf,1978,0,0,2,1,4,TA,Typ,1,Gd,Attchd,486,TA,Y,4,2008,WD,Normal
929,236500,11838,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1788,0,0,2,0,3,Ex,Typ,1,TA,Attchd,522,TA,Y,6,2009,WD,Normal
930,222000,13006,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,CompShg,HdBoard,HdBoard,285,TA,TA,PConc,Unf,2236,0,0,2,1,4,Gd,Typ,1,TA,BuiltIn,642,TA,Y,11,2006,WD,Normal
931,201000,8925,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1466,0,0,2,0,3,Gd,Typ,0,,Attchd,610,TA,Y,7,2009,WD,Normal
932,117500,9100,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,Rec,925,0,1,1,0,2,TA,Typ,0,,Detchd,429,TA,Y,7,2009,WD,Normal
933,320000,11670,AllPub,Corner,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,CompShg,VinylSd,ImStucc,302,Ex,TA,PConc,Unf,1905,0,0,2,0,3,Ex,Typ,1,Gd,Attchd,788,TA,Y,3,2007,WD,Normal
934,190000,8487,AllPub,FR2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,210,Gd,TA,PConc,Unf,1500,0,0,2,0,3,Gd,Typ,0,,Attchd,570,TA,Y,8,2009,WD,Normal
935,242000,27650,AllPub,Inside,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Tar&Grv,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,2069,1,0,2,0,4,Gd,Typ,1,Gd,Attchd,505,TA,Y,11,2008,WD,Normal
936,79900,5825,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,CompShg,MetalSd,MetalSd,108,TA,Gd,PConc,Unf,747,0,0,1,0,1,TA,Typ,0,,Detchd,528,TA,Y,6,2006,WD,Normal
937,184900,10083,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Unf,1200,1,0,2,0,2,Gd,Typ,0,,Attchd,555,TA,Y,8,2009,WD,Normal
938,253000,9675,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1971,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,689,TA,Y,2,2009,WD,Normal
939,239799,8760,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1962,0,0,2,1,3,Gd,Typ,0,,Attchd,868,TA,Y,8,2006,New,Partial
940,244400,24090,AllPub,Inside,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,Unf,2403,0,0,2,0,4,TA,Typ,2,TA,Attchd,349,TA,Y,6,2010,COD,Normal
941,150900,12640,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,CompShg,Plywood,Plywood,0,TA,TA,CBlock,LwQ,1728,0,0,2,0,4,TA,Typ,0,,Attchd,574,TA,Y,7,2006,WD,Normal
942,214000,8755,AllPub,FR2,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,298,Gd,TA,PConc,Unf,2060,1,0,2,1,3,Gd,Typ,1,TA,BuiltIn,390,TA,Y,6,2009,WD,Normal
943,150000,7711,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,CompShg,MetalSd,MetalSd,0,TA,TA,PConc,Unf,1440,2,0,2,0,4,TA,Typ,0,,,0,,N,8,2007,Oth,Abnorml
944,143000,25000,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,CompShg,HdBoard,Plywood,0,TA,TA,CBlock,Unf,1632,0,0,2,0,4,TA,Typ,0,,Attchd,576,TA,P,6,2007,WD,Normal
945,137500,14375,NoSeWa,CulDSac,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,CompShg,HdBoard,HdBoard,541,TA,TA,CBlock,Rec,1344,0,1,1,0,3,Gd,Typ,1,Gd,Basment,525,TA,Y,1,2009,COD,Abnorml
946,124900,8820,AllPub,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,CompShg,VinylSd,VinylSd,0,TA,TA,BrkTil,Unf,1869,0,0,1,0,2,TA,Typ,0,,Detchd,456,TA,Y,9,2009,WD,Normal
947,143000,8163,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,CompShg,HdBoard,HdBoard,128,TA,Gd,CBlock,BLQ,1144,1,0,1,0,3,TA,Typ,1,TA,Attchd,796,TA,Y,3,2006,WD,Normal
948,270000,14536,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,CompShg,VinylSd,VinylSd,236,Gd,TA,PConc,Unf,1629,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,808,TA,Y,11,2007,WD,Normal
949,192500,14006,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,CompShg,VinylSd,VinylSd,144,Gd,TA,PConc,Unf,1776,0,0,2,1,3,Gd,Typ,1,TA,Attchd,474,TA,Y,2,2006,WD,Normal
950,197500,9360,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Unf,1381,1,0,1,1,3,Gd,Typ,1,TA,Attchd,676,TA,Y,3,2010,WD,Normal
951,129000,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,BLQ,864,1,0,1,0,3,Gd,Typ,0,,Detchd,720,TA,Y,7,2007,WD,Normal
952,119900,7800,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,Unf,965,1,0,1,0,3,TA,Typ,0,,Detchd,300,TA,Y,7,2006,WD,Abnorml
953,133900,7200,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,CompShg,WdShing,HdBoard,0,TA,Gd,CBlock,Unf,768,0,1,1,0,2,TA,Typ,0,,Detchd,396,TA,Y,4,2009,WD,Normal
954,172000,11075,AllPub,Inside,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,CompShg,HdBoard,HdBoard,232,TA,TA,CBlock,LwQ,1968,0,1,2,1,4,TA,Min2,1,Po,Attchd,530,TA,Y,9,2008,WD,Normal
955,127500,9400,AllPub,CulDSac,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Tar&Grv,WdShing,Plywood,250,TA,TA,CBlock,Unf,980,0,2,2,0,4,TA,Typ,0,,,0,,Y,10,2006,WD,AdjLand
956,145000,7136,AllPub,Inside,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,CompShg,MetalSd,MetalSd,423,TA,TA,CBlock,Unf,1958,0,0,2,0,4,TA,Typ,0,,Attchd,492,TA,Y,8,2007,WD,Normal
957,124000,1300,AllPub,Inside,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,1229,0,0,1,1,2,TA,Typ,1,TA,Attchd,462,TA,Y,5,2009,WD,Normal
958,132000,7420,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,1057,0,0,1,0,3,TA,Typ,0,,Detchd,576,TA,Y,4,2007,WD,Normal
959,185000,8450,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1337,1,0,2,0,3,Gd,Typ,0,,Attchd,531,TA,Y,10,2007,WD,Normal
960,155000,2572,AllPub,FR2,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,CompShg,MetalSd,MetalSd,0,Gd,TA,PConc,Unf,1416,1,0,2,1,3,Gd,Typ,0,,Detchd,484,TA,Y,5,2010,WD,Normal
961,116500,7207,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,CompShg,Wd Sdng,Plywood,0,TA,Gd,CBlock,Unf,858,1,0,1,0,2,TA,Typ,0,,,0,,Y,2,2010,WD,Normal
962,272000,12227,AllPub,Corner,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,CompShg,HdBoard,HdBoard,424,TA,Gd,CBlock,Unf,2872,1,0,2,1,4,TA,Typ,1,TA,Attchd,619,TA,Y,7,2008,WD,Normal
963,155000,2308,AllPub,Corner,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,CompShg,Plywood,Brk Cmn,0,TA,TA,CBlock,Unf,1548,1,0,2,1,3,Gd,Typ,1,TA,Detchd,440,TA,Y,7,2007,WD,Normal
964,239000,11923,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1800,0,0,2,0,2,Ex,Typ,0,,Attchd,702,TA,Y,5,2009,WD,Normal
965,214900,11316,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,CompShg,VinylSd,VinylSd,44,Gd,TA,PConc,Unf,1894,1,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,510,TA,Y,2,2010,WD,Normal
966,178900,10237,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1484,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,393,TA,Y,7,2007,New,Partial
967,160000,9600,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,CompShg,MetalSd,MetalSd,0,Gd,Gd,BrkTil,Unf,1308,1,0,1,1,2,TA,Min2,2,TA,Detchd,256,TA,Y,6,2009,WD,Normal
968,135000,7390,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,CompShg,Wd Sdng,Wd Sdng,151,TA,TA,CBlock,Unf,1098,1,0,1,0,3,TA,Typ,0,,Attchd,260,TA,Y,7,2008,WD,Normal
969,37900,5925,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,CompShg,VinylSd,VinylSd,0,TA,TA,BrkTil,Unf,968,0,0,1,0,2,TA,Typ,0,,,0,,Y,5,2009,WD,Abnorml
970,140000,10382,AllPub,Inside,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,CompShg,HdBoard,HdBoard,105,TA,Fa,CBlock,Unf,1095,1,0,1,0,2,TA,Typ,0,,Attchd,264,TA,Y,3,2006,ConLD,Normal
971,135000,10800,AllPub,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,CompShg,AsbShng,AsbShng,0,TA,TA,CBlock,Unf,1192,0,0,1,1,4,TA,Typ,0,,,0,,Y,12,2006,WD,Abnorml
972,173000,2268,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,CompShg,VinylSd,Wd Shng,106,Gd,TA,PConc,Unf,1626,0,0,2,0,2,Gd,Typ,0,,BuiltIn,474,TA,Y,7,2009,WD,Normal
973,99500,7892,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Unf,918,0,0,2,0,2,TA,Typ,1,TA,Attchd,264,TA,Y,4,2010,WD,Normal
974,182000,11639,AllPub,Corner,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,CompShg,CemntBd,CmentBd,,Gd,TA,PConc,Unf,1428,0,0,2,0,3,Gd,Typ,0,,Attchd,480,TA,Y,12,2008,New,Partial
975,167500,11414,AllPub,Corner,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,CompShg,HdBoard,HdBoard,0,TA,Gd,BrkTil,Unf,2019,0,0,1,0,3,Gd,Typ,0,,Detchd,532,TA,Y,10,2009,WD,Normal
976,165000,2651,AllPub,FR2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,CompShg,MetalSd,MetalSd,0,Gd,TA,PConc,Unf,1382,1,0,2,1,3,Gd,Typ,0,,Detchd,490,TA,Y,4,2006,WD,Normal
977,85500,5900,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,PConc,Unf,869,0,0,1,0,2,Fa,Typ,0,,,0,,Y,8,2006,WD,Normal
978,199900,4274,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Unf,1241,1,0,1,1,1,Gd,Typ,0,,Attchd,569,TA,Y,11,2007,New,Partial
979,110000,9450,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,894,0,0,1,0,3,TA,Typ,0,,Detchd,400,TA,Y,5,2007,WD,Abnorml
980,139000,8816,AllPub,Corner,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1121,1,0,1,0,3,TA,Typ,0,,Detchd,480,TA,Y,6,2009,WD,Normal
981,178400,12122,AllPub,Corner,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,CompShg,CemntBd,CmentBd,210,Ex,TA,CBlock,Unf,999,1,0,1,0,3,Ex,Typ,0,,Attchd,588,TA,Y,7,2008,WD,Normal
982,336000,12203,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,CompShg,VinylSd,VinylSd,975,Gd,TA,PConc,Unf,2612,1,0,2,1,4,Gd,Typ,1,TA,Attchd,676,TA,Y,7,2009,WD,Normal
983,159895,3182,AllPub,Inside,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,CompShg,VinylSd,VinylSd,16,Gd,TA,PConc,Unf,1266,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,388,TA,Y,3,2008,WD,Normal
984,255900,11250,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,CompShg,CemntBd,CmentBd,0,Gd,TA,PConc,Unf,2290,0,0,2,1,4,Gd,Typ,1,Gd,Attchd,779,TA,Y,5,2008,WD,Normal
985,126000,10125,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,CompShg,Plywood,Plywood,0,TA,TA,CBlock,,1734,0,0,2,0,4,Gd,Typ,0,,Attchd,539,TA,Y,8,2009,COD,Normal
